source,target,value
news,MSFT,246229
news,MSFT,246283
news,MSFT,246284
news,MSFT,246297
news,MSFT,246316
news,MSFT,246317
news,MSFT,246318
news,MSFT,246319
news,MSFT,246331
news,MSFT,246351
news,MSFT,246386
news,MSFT,246387
news,MSFT,246404
news,MSFT,246405
news,MSFT,246406
news,MSFT,246407
news,MSFT,246408
news,MSFT,246409
news,MSFT,246410
news,MSFT,246453
news,MSFT,246495
news,MSFT,246496
news,MSFT,246497
news,MSFT,246498
news,MSFT,246499
news,MSFT,246530
news,MSFT,246531
news,MSFT,246532
news,MSFT,246533
news,MSFT,246534
news,MSFT,246535
news,MSFT,246559
news,MSFT,246560
news,MSFT,246582
news,MSFT,246595
news,MSFT,246623
news,MSFT,246624
news,MSFT,246625
news,MSFT,246626
news,MSFT,246627
news,MSFT,246628
news,MSFT,246629
news,MSFT,246630
news,MSFT,246657
news,MSFT,246658
news,MSFT,246662
news,MSFT,246663
news,MSFT,246664
news,MSFT,246665
news,MSFT,246666
news,MSFT,246667
news,MSFT,246668
news,MSFT,246678
news,MSFT,246739
news,MSFT,246740
news,MSFT,246753
news,MSFT,246754
news,MSFT,246755
news,MSFT,246756
news,MSFT,246757
news,MSFT,246758
news,MSFT,246759
news,MSFT,246768
news,MSFT,246777
news,MSFT,246778
news,MSFT,246779
news,MSFT,246780
news,MSFT,246781
news,MSFT,246784
news,MSFT,246901
news,MSFT,246910
news,MSFT,246911
news,MSFT,246912
news,MSFT,246913
news,MSFT,246914
news,MSFT,246915
news,MSFT,246916
news,MSFT,246917
news,MSFT,247038
news,MSFT,247040
news,MSFT,247041
news,MSFT,247042
news,MSFT,247051
news,MSFT,247052
news,MSFT,247053
news,MSFT,247054
news,MSFT,247055
news,MSFT,247110
news,MSFT,247138
news,MSFT,247186
news,MSFT,247187
news,MSFT,247188
news,MSFT,247189
news,MSFT,247190
news,MSFT,247191
news,MSFT,247192
news,MSFT,247220
news,MSFT,247221
news,MSFT,247222
news,MSFT,247223
news,MSFT,247224
news,MSFT,247225
news,MSFT,247269
news,MSFT,247288
news,MSFT,247290
news,MSFT,247291
news,MSFT,247292
news,MSFT,247293
news,MSFT,247294
news,MSFT,247350
news,MSFT,247351
news,MSFT,247381
news,MSFT,247387
news,MSFT,247388
news,MSFT,247389
news,MSFT,247390
news,MSFT,247391
news,MSFT,247410
news,MSFT,247510
news,MSFT,247511
news,MSFT,247512
news,MSFT,247513
news,MSFT,247514
news,MSFT,247515
news,MSFT,247516
news,MSFT,247523
news,MSFT,247539
news,MSFT,247556
news,MSFT,247557
news,MSFT,247558
news,MSFT,247559
news,MSFT,247614
news,MSFT,247615
news,MSFT,247671
news,MSFT,247678
news,MSFT,247679
news,MSFT,247680
news,MSFT,247681
news,MSFT,247716
news,MSFT,247717
news,MSFT,247718
news,MSFT,247719
news,MSFT,247720
news,MSFT,247742
news,MSFT,247821
news,MSFT,247822
news,MSFT,247823
news,MSFT,247824
news,MSFT,247825
news,MSFT,247826
news,MSFT,247845
news,MSFT,247906
news,MSFT,247919
news,MSFT,247920
news,MSFT,247921
news,MSFT,247922
news,MSFT,248059
news,MSFT,248067
news,MSFT,248068
news,MSFT,248069
news,MSFT,248070
news,MSFT,248071
news,MSFT,248072
news,MSFT,248073
news,MSFT,248081
news,MSFT,248103
news,MSFT,248104
news,MSFT,248105
news,MSFT,248106
news,MSFT,248107
news,MSFT,248108
news,MSFT,248109
news,MSFT,248110
news,MSFT,248111
news,MSFT,248195
news,MSFT,248196
news,MSFT,248209
news,MSFT,248210
news,MSFT,248211
news,MSFT,248212
news,MSFT,248213
news,MSFT,248214
news,MSFT,248215
news,MSFT,248219
news,MSFT,248234
news,MSFT,248235
news,MSFT,248236
news,MSFT,248238
news,MSFT,248239
news,MSFT,248240
news,MSFT,248241
news,MSFT,248242
news,MSFT,248248
news,MSFT,248261
news,MSFT,248282
news,MSFT,248285
news,MSFT,248286
news,MSFT,248287
news,MSFT,248333
news,MSFT,248334
news,MSFT,248347
news,MSFT,248348
news,MSFT,248349
news,MSFT,248350
news,MSFT,248399
news,MSFT,248404
news,MSFT,248419
news,MSFT,248426
news,MSFT,248427
news,MSFT,248428
news,MSFT,248492
news,MSFT,248533
news,MSFT,248534
news,MSFT,248535
news,MSFT,248536
news,MSFT,248537
news,MSFT,248538
news,MSFT,248539
news,MSFT,248559
news,MSFT,248659
news,MSFT,248660
news,MSFT,248661
news,MSFT,248662
news,MSFT,248663
news,MSFT,248664
news,MSFT,248665
news,MSFT,248676
news,MSFT,248707
news,MSFT,248708
news,MSFT,248709
news,MSFT,248710
news,MSFT,248761
news,MSFT,248762
news,MSFT,248769
news,MSFT,248770
news,MSFT,248802
news,MSFT,248803
news,MSFT,248808
news,MSFT,248809
news,MSFT,248810
news,MSFT,248811
news,MSFT,248812
news,MSFT,248813
news,MSFT,248814
news,MSFT,248822
news,MSFT,248859
news,MSFT,248863
news,MSFT,248914
news,MSFT,248915
news,MSFT,248916
news,MSFT,248917
news,MSFT,248918
news,MSFT,248919
news,MSFT,248920
news,MSFT,248921
news,MSFT,248933
news,MSFT,248934
news,MSFT,248935
news,MSFT,248936
news,MSFT,248956
news,MSFT,248957
news,MSFT,248958
news,MSFT,248959
news,MSFT,249004
news,MSFT,249014
news,MSFT,249015
news,MSFT,249045
news,MSFT,249046
news,MSFT,249047
news,MSFT,249048
news,MSFT,249049
news,MSFT,249050
news,MSFT,249051
news,MSFT,249090
news,MSFT,249100
news,MSFT,249101
news,MSFT,249102
news,MSFT,249103
news,MSFT,249104
news,MSFT,249105
news,MSFT,249106
news,MSFT,249107
news,MSFT,249120
news,MSFT,249140
news,MSFT,249180
news,MSFT,249204
news,MSFT,249205
news,MSFT,249206
news,MSFT,249207
news,MSFT,249208
news,MSFT,249209
news,MSFT,249210
news,MSFT,249211
news,MSFT,249232
news,MSFT,249233
news,MSFT,249234
news,MSFT,249235
news,MSFT,249236
news,MSFT,249237
news,MSFT,249238
news,MSFT,249239
news,MSFT,249256
news,MSFT,249294
news,MSFT,249318
news,MSFT,249345
news,MSFT,249346
news,MSFT,249347
news,MSFT,249348
news,MSFT,249349
news,MSFT,249350
news,MSFT,249351
news,MSFT,249352
news,MSFT,249385
news,MSFT,249388
news,MSFT,249389
news,MSFT,249390
news,MSFT,249391
news,MSFT,249392
news,MSFT,249393
news,MSFT,249394
news,MSFT,249395
news,MSFT,249424
news,MSFT,249463
news,MSFT,249487
news,MSFT,249488
news,MSFT,249489
news,MSFT,249490
news,MSFT,249491
news,MSFT,249492
news,MSFT,249493
news,MSFT,249494
news,MSFT,249500
news,MSFT,249511
news,MSFT,249512
news,MSFT,249513
news,MSFT,249514
news,MSFT,249515
news,MSFT,249516
news,MSFT,249518
news,MSFT,249519
news,MSFT,249549
news,MSFT,249566
news,MSFT,249625
news,MSFT,249626
news,MSFT,249627
news,MSFT,249628
news,MSFT,249629
news,MSFT,249630
news,MSFT,249631
news,MSFT,249647
news,MSFT,249648
news,MSFT,249649
news,MSFT,249650
news,MSFT,249651
news,MSFT,249652
news,MSFT,249653
news,MSFT,249754
news,MSFT,249778
news,MSFT,249779
news,MSFT,249780
news,MSFT,249781
news,MSFT,249782
news,MSFT,249783
news,MSFT,249784
news,MSFT,249785
news,MSFT,249790
news,MSFT,249811
news,MSFT,249812
news,MSFT,249825
news,MSFT,249826
news,MSFT,249827
news,MSFT,249828
news,MSFT,249829
news,MSFT,249830
news,MSFT,249831
news,MSFT,249855
news,MSFT,249867
news,MSFT,249870
news,MSFT,249871
news,MSFT,249872
news,MSFT,249873
news,MSFT,249917
news,MSFT,249918
news,MSFT,249919
news,MSFT,249920
news,MSFT,249941
news,MSFT,249942
news,MSFT,249943
news,MSFT,249944
news,MSFT,249945
news,MSFT,249946
news,MSFT,249950
news,MSFT,249951
news,MSFT,249986
news,MSFT,250053
news,MSFT,250054
news,MSFT,250055
news,MSFT,250056
news,MSFT,250057
news,MSFT,250058
news,MSFT,250063
news,MSFT,250112
news,MSFT,250113
news,MSFT,250114
news,MSFT,250115
news,MSFT,250116
news,MSFT,250117
news,MSFT,250118
news,MSFT,250147
news,MSFT,250170
news,MSFT,250199
news,MSFT,250200
news,MSFT,250201
news,MSFT,250202
news,MSFT,250203
news,MSFT,250204
news,MSFT,250205
news,MSFT,250239
news,MSFT,250260
news,MSFT,250292
news,MSFT,250293
news,MSFT,250294
news,MSFT,250295
news,MSFT,250296
news,MSFT,250297
news,MSFT,250298
news,MSFT,250330
news,MSFT,250345
news,MSFT,250346
news,MSFT,250392
news,MSFT,250393
news,MSFT,250394
news,MSFT,250395
news,MSFT,250427
news,MSFT,250435
news,MSFT,250436
news,MSFT,250437
news,MSFT,250438
news,MSFT,250439
news,MSFT,250454
news,MSFT,250455
news,MSFT,250493
news,MSFT,250525
news,MSFT,250526
news,MSFT,250557
news,MSFT,250558
news,MSFT,250559
news,MSFT,250560
news,MSFT,250561
news,MSFT,250562
news,MSFT,250599
news,MSFT,250600
news,MSFT,250601
news,MSFT,250602
news,MSFT,250603
news,MSFT,250604
news,MSFT,250605
news,MSFT,250606
news,MSFT,250635
news,MSFT,250705
news,MSFT,250706
news,MSFT,250707
news,MSFT,250708
news,MSFT,250709
news,MSFT,250710
news,MSFT,250731
news,MSFT,250732
news,MSFT,250733
news,MSFT,250734
news,MSFT,250735
news,MSFT,250736
news,MSFT,250739
news,MSFT,250740
news,MSFT,250790
news,MSFT,250791
news,MSFT,250840
news,MSFT,250841
news,MSFT,250842
news,MSFT,250843
news,MSFT,250844
news,MSFT,250845
news,MSFT,250846
news,MSFT,250889
news,MSFT,250894
news,MSFT,250895
news,MSFT,250896
news,MSFT,250897
news,MSFT,250898
news,MSFT,250899
news,MSFT,250900
news,MSFT,250949
news,MSFT,250951
news,MSFT,250952
news,MSFT,250953
news,MSFT,250954
news,MSFT,250955
news,MSFT,250956
news,MSFT,250957
news,MSFT,251019
news,MSFT,251020
news,MSFT,251023
news,MSFT,251024
news,MSFT,251027
news,MSFT,251028
news,MSFT,251031
news,MSFT,251056
news,MSFT,251072
news,MSFT,251078
news,MSFT,251087
news,MSFT,251088
news,MSFT,251089
news,MSFT,251090
news,MSFT,251091
news,MSFT,251092
news,MSFT,251105
news,MSFT,251110
news,MSFT,251111
news,MSFT,251112
news,MSFT,251121
news,MSFT,251122
news,MSFT,251130
news,MSFT,251131
news,MSFT,251132
news,MSFT,251153
news,MSFT,251159
news,MSFT,251179
news,MSFT,251180
news,MSFT,251192
news,MSFT,251193
news,MSFT,251194
news,MSFT,251195
news,MSFT,251207
news,MSFT,251209
news,MSFT,251210
news,MSFT,251211
news,MSFT,251212
news,MSFT,251230
news,MSFT,251231
news,MSFT,251232
news,MSFT,251268
news,MSFT,251289
news,MSFT,251290
news,MSFT,251291
news,MSFT,251292
news,MSFT,251293
news,MSFT,251303
news,MSFT,251323
news,MSFT,251341
news,MSFT,251342
news,MSFT,251343
news,MSFT,251344
news,MSFT,251345
news,MSFT,251346
news,MSFT,251365
news,MSFT,251417
news,MSFT,251418
news,MSFT,251419
news,MSFT,251420
news,MSFT,251421
news,MSFT,251422
news,MSFT,251423
news,MSFT,251424
news,MSFT,251446
news,MSFT,251447
news,MSFT,251448
news,MSFT,251449
news,MSFT,251450
news,MSFT,251451
news,MSFT,251452
news,MSFT,251470
news,MSFT,251485
news,MSFT,251535
news,MSFT,251536
news,MSFT,251537
news,MSFT,251538
news,MSFT,251539
news,MSFT,251540
news,MSFT,251541
news,MSFT,251542
news,MSFT,251554
news,MSFT,251567
news,MSFT,251568
news,MSFT,251569
news,MSFT,251578
news,MSFT,251579
news,MSFT,251587
news,MSFT,251588
news,MSFT,251589
news,MSFT,251590
news,MSFT,251618
news,MSFT,251620
news,MSFT,251666
news,MSFT,251667
news,MSFT,251668
news,MSFT,251669
news,MSFT,251670
news,MSFT,251671
news,MSFT,251672
news,MSFT,251673
news,MSFT,251690
news,MSFT,251702
news,MSFT,251719
news,MSFT,251720
news,MSFT,251721
news,MSFT,251722
news,MSFT,251723
news,MSFT,251724
news,MSFT,251725
news,MSFT,251762
news,MSFT,251763
news,MSFT,251767
news,MSFT,251768
news,MSFT,251808
news,MSFT,251809
news,MSFT,251810
news,MSFT,251811
news,MSFT,251812
news,MSFT,251822
news,MSFT,251850
news,MSFT,251851
news,MSFT,251868
news,MSFT,251869
news,MSFT,251870
news,MSFT,251871
news,MSFT,251872
news,MSFT,251873
news,MSFT,251874
news,MSFT,251900
news,MSFT,251934
news,MSFT,251956
news,MSFT,251957
news,MSFT,251958
news,MSFT,251959
news,MSFT,251960
news,MSFT,251961
news,MSFT,251962
news,MSFT,251963
news,MSFT,251980
news,MSFT,251993
news,MSFT,252004
news,MSFT,252016
news,MSFT,252017
news,MSFT,252018
news,MSFT,252019
news,MSFT,252020
news,MSFT,252021
news,MSFT,252022
news,MSFT,252056
news,MSFT,252080
news,MSFT,252109
news,MSFT,252110
news,MSFT,252111
news,MSFT,252112
news,MSFT,252113
news,MSFT,252114
news,MSFT,252115
news,MSFT,252135
news,MSFT,252155
news,MSFT,252156
news,MSFT,252169
news,MSFT,252170
news,MSFT,252171
news,MSFT,252172
news,MSFT,252173
news,MSFT,252174
news,MSFT,252204
news,MSFT,252215
news,MSFT,252216
news,MSFT,252263
news,MSFT,252264
news,MSFT,252265
news,MSFT,252266
news,MSFT,252267
news,MSFT,252301
news,MSFT,252306
news,MSFT,252307
news,MSFT,252308
news,MSFT,252309
news,MSFT,252310
news,MSFT,252311
news,MSFT,252312
news,MSFT,252317
news,MSFT,252329
news,MSFT,252333
news,MSFT,252334
news,MSFT,252335
news,MSFT,252336
news,MSFT,252337
news,MSFT,252338
news,MSFT,252339
news,MSFT,252389
news,MSFT,252392
news,MSFT,252393
news,MSFT,252394
news,MSFT,252395
news,MSFT,252396
news,MSFT,252397
news,MSFT,252398
news,MSFT,252399
news,MSFT,252415
news,MSFT,252423
news,MSFT,252424
news,MSFT,252455
news,MSFT,252456
news,MSFT,252459
news,MSFT,252460
news,MSFT,252461
news,MSFT,252463
news,MSFT,252482
news,MSFT,252483
news,MSFT,252484
news,MSFT,252485
news,MSFT,252486
news,MSFT,252487
news,MSFT,252488
news,MSFT,252495
news,MSFT,252505
news,MSFT,252542
news,MSFT,252555
news,MSFT,252556
news,MSFT,252557
news,MSFT,252558
news,MSFT,252559
news,MSFT,252560
news,MSFT,252561
news,MSFT,252564
news,MSFT,252565
news,MSFT,252566
news,MSFT,252567
news,MSFT,252568
news,MSFT,252569
news,MSFT,252570
news,MSFT,252571
news,MSFT,252572
news,MSFT,252606
news,MSFT,252669
news,MSFT,252670
news,MSFT,252671
news,MSFT,252672
news,MSFT,252673
news,MSFT,252696
news,MSFT,252697
news,MSFT,252706
news,MSFT,252707
news,MSFT,252708
news,MSFT,252709
news,MSFT,252710
news,MSFT,252711
news,MSFT,252743
news,MSFT,252749
news,MSFT,252761
news,MSFT,252781
news,MSFT,252782
news,MSFT,252783
news,MSFT,252784
news,MSFT,252785
news,MSFT,252786
news,MSFT,252787
news,MSFT,252788
news,MSFT,252804
news,MSFT,252809
news,MSFT,252824
news,MSFT,252825
news,MSFT,252826
news,MSFT,252827
news,MSFT,252828
news,MSFT,252829
news,MSFT,252853
news,MSFT,252857
news,MSFT,252858
news,MSFT,252859
news,MSFT,252860
news,MSFT,252861
news,MSFT,252862
news,MSFT,252863
news,MSFT,252864
news,MSFT,252866
news,MSFT,252917
news,MSFT,252934
news,MSFT,252935
news,MSFT,252936
news,MSFT,252937
news,MSFT,252938
news,MSFT,252939
news,MSFT,252962
news,MSFT,252965
news,MSFT,252998
news,MSFT,252999
news,MSFT,253000
news,MSFT,253023
news,MSFT,253024
news,MSFT,253026
news,MSFT,253027
news,MSFT,253028
news,MSFT,253029
news,MSFT,253030
news,MSFT,253031
news,MSFT,253032
news,MSFT,253035
news,MSFT,253052
news,MSFT,253057
news,MSFT,253081
news,MSFT,253082
news,MSFT,253083
news,MSFT,253084
news,MSFT,253085
news,MSFT,253086
news,MSFT,253116
news,MSFT,253117
news,MSFT,253118
news,MSFT,253119
news,MSFT,253120
news,MSFT,253121
news,MSFT,253141
news,MSFT,253143
news,MSFT,253144
news,MSFT,253145
news,MSFT,253146
news,MSFT,253147
news,MSFT,253148
news,MSFT,253149
news,MSFT,253150
news,MSFT,253153
news,MSFT,253188
news,MSFT,253189
news,MSFT,253217
news,MSFT,253218
news,MSFT,253219
news,MSFT,253220
news,MSFT,253221
news,MSFT,253222
news,MSFT,253237
news,MSFT,253269
news,MSFT,253270
news,MSFT,253271
news,MSFT,253272
news,MSFT,253273
news,MSFT,253274
news,MSFT,253275
news,MSFT,253279
news,MSFT,253303
news,MSFT,253305
news,MSFT,253306
news,MSFT,253307
news,MSFT,253308
news,MSFT,253309
news,MSFT,253310
news,MSFT,253314
news,MSFT,253353
news,MSFT,253376
news,MSFT,253386
news,MSFT,253387
news,MSFT,253388
news,MSFT,253389
news,MSFT,253390
news,MSFT,253391
news,MSFT,253392
news,MSFT,253407
news,MSFT,253408
news,MSFT,253409
news,MSFT,253410
news,MSFT,253413
news,MSFT,253414
news,MSFT,253415
news,MSFT,253422
news,MSFT,253423
news,MSFT,253444
news,MSFT,253446
news,MSFT,253448
news,MSFT,253449
news,MSFT,253450
news,MSFT,253451
news,MSFT,253452
news,MSFT,253453
news,MSFT,253454
news,MSFT,253486
news,MSFT,253487
news,MSFT,253514
news,MSFT,253519
news,MSFT,253520
news,MSFT,253521
news,MSFT,253522
news,MSFT,253523
news,MSFT,253524
news,MSFT,253525
news,MSFT,253528
news,MSFT,253546
news,MSFT,253548
news,MSFT,253549
news,MSFT,253550
news,MSFT,253586
news,MSFT,253587
news,MSFT,253588
news,MSFT,253589
news,MSFT,253590
news,MSFT,253591
news,MSFT,253606
news,MSFT,253607
news,MSFT,253608
news,MSFT,253609
news,MSFT,253610
news,MSFT,253611
news,MSFT,253612
news,MSFT,253616
news,MSFT,253618
news,MSFT,253619
news,MSFT,253668
news,MSFT,253684
news,MSFT,253685
news,MSFT,253686
news,MSFT,253687
news,MSFT,253688
news,MSFT,253696
news,MSFT,253698
news,MSFT,253736
news,MSFT,253743
news,MSFT,253744
news,MSFT,253745
news,MSFT,253746
news,MSFT,253747
news,MSFT,253748
news,MSFT,253749
news,MSFT,253765
news,MSFT,253768
news,MSFT,253769
news,MSFT,253770
news,MSFT,253771
news,MSFT,253772
news,MSFT,253773
news,MSFT,253774
news,MSFT,253775
news,MSFT,253776
news,MSFT,253810
news,MSFT,253811
news,MSFT,253812
news,MSFT,253813
news,MSFT,253814
news,MSFT,253815
news,MSFT,253849
news,MSFT,253859
news,MSFT,253860
news,MSFT,253879
news,MSFT,253880
news,MSFT,253895
news,MSFT,253896
news,MSFT,253897
news,MSFT,253898
news,MSFT,253899
news,MSFT,253900
news,MSFT,253901
news,MSFT,253938
news,MSFT,253943
news,MSFT,253944
news,MSFT,253945
news,MSFT,253946
news,MSFT,253947
news,MSFT,253948
news,MSFT,253949
news,MSFT,253950
news,MSFT,253957
news,MSFT,253987
news,MSFT,254007
news,MSFT,254043
news,MSFT,254044
news,MSFT,254045
news,MSFT,254046
news,MSFT,254047
news,MSFT,254048
news,MSFT,254061
news,MSFT,254079
news,MSFT,254093
news,MSFT,254094
news,MSFT,254095
news,MSFT,254096
news,MSFT,254097
news,MSFT,254098
news,MSFT,254099
news,MSFT,254126
news,MSFT,254149
news,MSFT,254166
news,MSFT,254167
news,MSFT,254168
news,MSFT,254191
news,MSFT,254198
news,MSFT,254199
news,MSFT,254200
news,MSFT,254201
news,MSFT,254202
news,MSFT,254203
news,MSFT,254204
news,MSFT,254205
news,MSFT,254227
news,MSFT,254237
news,MSFT,254243
news,MSFT,254275
news,MSFT,254276
news,MSFT,254277
news,MSFT,254278
news,MSFT,254279
news,MSFT,254280
news,MSFT,254297
news,MSFT,254302
news,MSFT,254303
news,MSFT,254304
news,MSFT,254305
news,MSFT,254306
news,MSFT,254307
news,MSFT,254338
news,MSFT,254345
news,MSFT,254358
news,MSFT,254382
news,MSFT,254383
news,MSFT,254384
news,MSFT,254385
news,MSFT,254386
news,MSFT,254387
news,MSFT,254388
news,MSFT,254389
news,MSFT,254405
news,MSFT,254418
news,MSFT,254419
news,MSFT,254432
news,MSFT,254433
news,MSFT,254434
news,MSFT,254435
news,MSFT,254436
news,MSFT,254437
news,MSFT,254509
news,MSFT,254510
news,MSFT,254511
news,MSFT,254512
news,MSFT,254513
news,MSFT,254514
news,MSFT,254515
news,MSFT,254531
news,MSFT,254561
news,MSFT,254562
news,MSFT,254563
news,MSFT,254564
news,MSFT,254565
news,MSFT,254566
news,MSFT,254567
news,MSFT,254594
news,MSFT,254613
news,MSFT,254614
news,MSFT,254615
news,MSFT,254616
news,MSFT,254617
news,MSFT,254618
news,MSFT,254620
news,MSFT,254621
news,MSFT,254622
news,MSFT,254639
news,MSFT,254664
news,MSFT,254698
news,MSFT,254699
news,MSFT,254713
news,MSFT,254714
news,MSFT,254715
news,MSFT,254716
news,MSFT,254717
news,MSFT,254736
news,MSFT,254737
news,MSFT,254738
news,MSFT,254739
news,MSFT,254740
news,MSFT,254741
news,MSFT,254742
news,MSFT,254743
news,MSFT,254771
news,MSFT,254772
news,MSFT,254804
news,MSFT,254805
news,MSFT,254806
news,MSFT,254807
news,MSFT,254808
news,MSFT,254809
news,MSFT,254824
news,MSFT,254825
news,MSFT,254826
news,MSFT,254827
news,MSFT,254828
news,MSFT,254836
news,MSFT,254837
news,MSFT,254840
news,MSFT,254861
news,MSFT,254862
news,MSFT,254881
news,MSFT,254882
news,MSFT,254883
news,MSFT,254884
news,MSFT,254885
news,MSFT,254887
news,MSFT,254896
news,MSFT,254897
news,MSFT,254898
news,MSFT,254899
news,MSFT,254900
news,MSFT,254904
news,MSFT,254905
news,MSFT,254916
news,MSFT,254927
